Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Hour,DayOfWeek,Month,IsWeekend,IsHoliday,Use [kW],Season_Spring,Season_Summer,Season_Winter
3/20/2023 5:00,1,0,0,0,-2.535237427,80.93322544,50.00934408,3,0.669752243,1.08117088,2.400671864,5,0,3,0,FALSE,4.219474036,FALSE,FALSE,TRUE
3/20/2023 6:00,1,0,0,0,-1.619761336,57.35808069,1.887708091,3,0.245629051,0.268720833,4.246402795,6,0,3,0,FALSE,5.477049965,FALSE,FALSE,TRUE
3/20/2023 7:00,1,0,0,0,40.04460463,68.78305032,24.75113888,2,0.10001757,0.382229019,1.904283008,7,0,3,0,FALSE,2.796281472,FALSE,FALSE,TRUE
3/20/2023 8:00,1,0,0,0,6.460483413,41.9009499,52.39338446,1,0.791620654,0.839565516,2.763148527,8,0,3,0,FALSE,4.352008321,FALSE,FALSE,TRUE
3/20/2023 9:00,1,0,0,0,41.57589212,78.4760023,34.69801949,2,0.613977992,0.938064828,3.161244965,9,0,3,0,FALSE,5.096229728,FALSE,FALSE,TRUE
3/20/2023 10:00,1,0,0,0,34.42856097,53.97925958,87.96484374,3,0.320664957,0.231970569,1.675234774,10,0,3,0,FALSE,2.838030178,FALSE,FALSE,TRUE
3/20/2023 11:00,1,0,0,0,29.69320554,95.42400839,53.88036773,3,0.821216612,0.318675432,2.074271526,11,0,3,0,FALSE,3.555112025,FALSE,FALSE,TRUE
3/20/2023 12:00,1,0,0,0,28.6338724,60.6250231,74.02302989,2,0.599771694,0.176685507,3.090160168,12,0,3,0,FALSE,4.471459231,FALSE,FALSE,TRUE
3/20/2023 13:00,1,0,0,0,37.40758967,68.93034613,61.61988894,1,0.38744332,0.06214253,3.030433635,13,0,3,0,FALSE,4.12860917,FALSE,FALSE,TRUE
3/20/2023 14:00,1,0,0,0,3.513135301,66.14875435,97.298976,3,0.666163254,0.046224661,1.585495005,14,0,3,0,FALSE,2.441627874,FALSE,FALSE,TRUE
3/20/2023 15:00,1,0,0,0,38.0879212,68.28518918,47.17287297,2,0.584038449,0.496712017,3.548789712,15,0,3,0,FALSE,5.571347952,FALSE,FALSE,TRUE
3/20/2023 16:00,1,0,0,0,14.8941415,94.7542043,25.5951855,1,0.767108027,0.29050172,2.364929927,16,0,3,0,FALSE,3.474687458,FALSE,FALSE,TRUE
3/20/2023 17:00,1,0,0,0,30.4202531,71.33547744,11.14741171,1,0.597271934,0.087566743,1.033195451,17,0,3,0,FALSE,1.827515893,FALSE,FALSE,TRUE
3/20/2023 18:00,1,0,0,0,32.27182049,79.19932717,95.2604353,1,0.567028425,0.240717458,1.58372372,18,0,3,0,FALSE,2.4563736,FALSE,FALSE,TRUE
3/20/2023 19:00,1,0,0,0,34.72642523,83.52148385,6.357251572,3,0.692551786,0.096864429,2.891249203,19,0,3,0,FALSE,4.442638195,FALSE,FALSE,TRUE
3/20/2023 20:00,1,0,0,0,14.93986396,87.21891729,36.86610869,1,0.022482555,0.535688667,0.980178958,20,0,3,0,FALSE,1.804338851,FALSE,FALSE,TRUE
3/20/2023 21:00,1,0,0,0,4.889627034,48.91373266,5.820703196,3,0.067752045,0.357268877,2.804341795,21,0,3,0,FALSE,3.241339205,FALSE,FALSE,TRUE
3/20/2023 22:00,1,0,0,0,36.2540756,42.85587869,49.55559463,1,0.269776431,0.079983852,2.747798706,22,0,3,0,FALSE,3.738089883,FALSE,FALSE,TRUE
3/20/2023 23:00,1,0,0,0,-4.806036479,60.12247215,10.08949497,2,0.141618636,0.036569229,3.613731933,23,0,3,0,FALSE,3.776865704,FALSE,FALSE,TRUE
3/21/2023 0:00,1,0,0,0,21.35145412,45.76069532,17.5895502,1,0.592345817,0.659595798,2.731914294,0,1,3,0,FALSE,4.527857282,FALSE,FALSE,TRUE
3/21/2023 1:00,1,0,0,0,31.095626,83.95123163,73.68837834,3,0.152328486,0.213913715,3.700950765,1,1,3,0,FALSE,4.502837699,FALSE,FALSE,TRUE
3/21/2023 2:00,1,0,0,0,36.69736202,91.34563628,6.79588574,2,0.762101017,1.072920074,2.124540426,2,1,3,0,FALSE,4.374614034,FALSE,FALSE,TRUE
3/21/2023 3:00,1,0,0,0,-1.859755513,75.46094994,64.29190653,2,0.819744628,0.227653904,2.390009767,3,1,3,0,FALSE,3.372585302,FALSE,FALSE,TRUE
3/21/2023 4:00,1,0,0,0,15.74961793,60.53309655,92.95194725,2,0.090773153,0.848842676,2.148184126,4,1,3,0,FALSE,3.108767705,FALSE,FALSE,TRUE
3/21/2023 5:00,1,0,0,0,27.305585,58.08161996,83.34656042,1,0.778752181,0.503218545,1.645018483,5,1,3,0,FALSE,2.977926864,FALSE,FALSE,TRUE
3/21/2023 6:00,1,0,0,0,38.29630622,70.95906087,54.83284656,3,0.091970427,0.790378194,2.723034018,6,1,3,0,FALSE,4.496877705,FALSE,FALSE,TRUE
3/21/2023 7:00,1,0,0,0,24.16978516,92.53037901,2.123205263,2,0.641961473,0.045591043,3.941298705,7,1,3,0,FALSE,5.095621156,FALSE,FALSE,TRUE
3/21/2023 8:00,1,0,0,0,4.166412059,49.30576538,95.1216298,3,0.970252603,0.001509388,3.112469921,8,1,3,0,FALSE,4.017429332,FALSE,FALSE,TRUE
3/21/2023 9:00,1,0,0,0,-1.00196863,87.86097051,20.46239965,3,0.082432207,0.91104032,1.760385075,9,1,3,0,FALSE,2.874174322,FALSE,FALSE,TRUE
3/21/2023 10:00,1,0,0,0,12.84006022,53.5354422,78.8414705,3,0.995837971,0.282393955,2.225917318,10,1,3,0,FALSE,3.740461664,FALSE,FALSE,TRUE
3/21/2023 11:00,1,0,0,0,0.693100651,53.22787185,30.57811553,1,0.584687887,0.465393669,2.348462303,11,1,3,0,FALSE,3.616669765,FALSE,FALSE,TRUE
3/21/2023 12:00,1,0,0,0,27.79643293,51.1692201,46.28519986,2,0.605645863,0.722055731,2.686189323,12,1,3,0,FALSE,4.665469866,FALSE,FALSE,TRUE
3/21/2023 13:00,1,0,0,0,18.88156975,49.03956679,41.43965676,2,0.291601191,0.726458782,1.980960375,13,1,3,0,FALSE,3.365861319,FALSE,FALSE,TRUE
3/21/2023 14:00,1,0,0,0,4.49209493,44.69195702,81.11432337,3,0.375125425,0.231997364,1.287632822,14,1,3,0,FALSE,2.0606558,FALSE,FALSE,TRUE
3/21/2023 15:00,1,0,0,0,23.53863781,93.33539329,30.38240679,1,0.288050103,0.429940577,1.283968355,15,1,3,0,FALSE,2.055003124,FALSE,FALSE,TRUE
3/21/2023 16:00,1,0,0,0,-3.176585967,46.50834353,16.74317374,3,0.838928178,0.402274195,1.833707158,16,1,3,0,FALSE,3.067627269,FALSE,FALSE,TRUE
3/21/2023 17:00,1,0,0,0,24.14229799,54.17072055,0.291034536,3,0.518439279,0.183189488,1.753688674,17,1,3,0,FALSE,3.017464022,FALSE,FALSE,TRUE
3/21/2023 18:00,1,0,0,0,26.0487992,86.97955477,5.922306703,2,0.824963427,0.069257686,1.330627073,18,1,3,0,FALSE,2.457141149,FALSE,FALSE,TRUE
3/21/2023 19:00,1,0,0,0,-7.139597288,45.17748815,59.51200111,2,0.461553886,0.254630062,3.394683529,19,1,3,0,FALSE,4.27081823,FALSE,FALSE,TRUE
3/21/2023 20:00,1,0,0,0,26.21922614,51.35124674,93.04206217,3,0.114724795,0.35550327,1.258701214,20,1,3,0,FALSE,2.205495062,FALSE,FALSE,TRUE
3/21/2023 21:00,1,0,0,0,8.463332563,53.78883837,36.13299785,2,0.338254155,0.016362969,2.273462272,21,1,3,0,FALSE,2.632386222,FALSE,FALSE,TRUE
3/21/2023 22:00,1,0,0,0,-5.585302198,79.01151474,37.3030337,3,0.512818495,0.181132417,4.189002463,22,1,3,0,FALSE,4.979970597,FALSE,FALSE,TRUE
3/21/2023 23:00,1,0,0,0,13.69570939,85.12187445,36.84463173,3,0.722535599,0.590002851,3.077486963,23,1,3,0,FALSE,4.269319416,FALSE,FALSE,TRUE
3/22/2023 0:00,1,0,0,0,10.29885947,80.65774596,73.24957784,3,0.641981157,0.760415672,2.701809989,0,2,3,0,FALSE,4.469985416,FALSE,FALSE,TRUE
3/22/2023 1:00,1,0,0,0,27.82403084,70.57120806,85.87687112,2,0.698868246,0.189763062,2.271718991,1,2,3,0,FALSE,3.5299232,FALSE,FALSE,TRUE
3/22/2023 2:00,1,0,0,0,27.4000913,99.7752296,22.99303644,3,0.222297939,0.548040581,3.463283285,2,2,3,0,FALSE,5.180541479,FALSE,FALSE,TRUE
3/22/2023 3:00,1,0,0,0,14.1020587,82.14891594,34.44644784,1,0.778870007,0.43067771,3.628335418,3,2,3,0,FALSE,5.298430925,FALSE,FALSE,TRUE
3/22/2023 4:00,1,0,0,0,25.51192817,56.49501181,24.20684859,1,0.496046293,0.985599276,1.558924052,4,2,3,0,FALSE,3.471866491,FALSE,FALSE,TRUE
3/22/2023 5:00,1,0,0,0,35.63925207,91.47368028,73.1453472,2,0.628720898,0.523236326,2.793150976,5,2,3,0,FALSE,4.418810735,FALSE,FALSE,TRUE
3/22/2023 6:00,1,0,0,0,-5.060464251,72.32413966,30.42634264,3,0.046530148,0.330245169,2.657038411,6,2,3,0,FALSE,3.211558429,FALSE,FALSE,TRUE
3/22/2023 7:00,1,0,0,0,-0.364957903,89.68523989,35.23980194,2,0.693892036,1.028932573,3.566474295,7,2,3,0,FALSE,5.461092857,FALSE,FALSE,TRUE
3/22/2023 8:00,1,0,0,0,15.84508519,40.41169458,97.56328891,2,0.197970697,0.187094762,2.260287327,8,2,3,0,FALSE,2.945459614,FALSE,FALSE,TRUE
3/22/2023 9:00,1,0,0,0,34.91371915,85.60067919,58.62133538,3,0.695723407,0.064588617,3.676400872,9,2,3,0,FALSE,5.057592489,FALSE,FALSE,TRUE
3/22/2023 10:00,1,0,0,0,17.82106209,76.18463701,47.20121724,3,0.591858346,0.888297629,3.334989856,10,2,3,0,FALSE,4.830701392,FALSE,FALSE,TRUE
3/22/2023 11:00,1,0,0,0,1.325992632,84.48878086,25.65515757,3,0.560490066,0.202901327,2.614365683,11,2,3,0,FALSE,3.647470617,FALSE,FALSE,TRUE
3/22/2023 12:00,1,0,0,0,40.30758763,83.20987695,36.4869862,3,0.995182875,0.194829474,4.166128508,12,2,3,0,FALSE,6.303042336,FALSE,FALSE,TRUE
3/22/2023 13:00,1,0,0,0,3.426180672,48.56845782,18.84423399,1,0.483060011,0.263326702,3.033322495,13,2,3,0,FALSE,3.875756988,FALSE,FALSE,TRUE
3/22/2023 14:00,1,0,0,0,34.2334808,89.04488268,20.21273637,2,0.454721923,0.500135669,2.647106842,14,2,3,0,FALSE,4.1955014,FALSE,FALSE,TRUE
3/22/2023 15:00,1,0,0,0,42.96603097,41.32949587,89.75880309,1,0.619588879,0.053722842,3.376822521,15,2,3,0,FALSE,4.597539689,FALSE,FALSE,TRUE
3/22/2023 16:00,1,0,0,0,23.13453613,67.34824898,92.05127225,1,0.49164179,0.197629417,1.483487105,16,2,3,0,FALSE,2.323999425,FALSE,FALSE,TRUE
3/22/2023 17:00,1,0,0,0,1.854790654,55.31375919,89.90943873,1,0.105832162,0.243189858,2.559319771,17,2,3,0,FALSE,2.990347474,FALSE,FALSE,TRUE
3/22/2023 18:00,1,0,0,0,17.44232266,75.15366496,40.4859739,3,0.882563685,0.476118935,1.034708745,18,2,3,0,FALSE,2.447914799,FALSE,FALSE,TRUE
3/22/2023 19:00,1,0,0,0,26.64789094,84.50572873,58.35561517,3,0.598013578,0.057628761,1.085743343,19,2,3,0,FALSE,2.125276129,FALSE,FALSE,TRUE
3/22/2023 20:00,1,0,0,0,-0.932659998,94.92003569,60.00737316,1,0.34748338,0.155139173,3.610674231,20,2,3,0,FALSE,4.068394919,FALSE,FALSE,TRUE
3/22/2023 21:00,1,0,0,0,41.81248387,44.95728164,50.51266822,3,0.344116021,0.097886602,3.46286112,21,2,3,0,FALSE,4.757270829,FALSE,FALSE,TRUE
3/22/2023 22:00,1,0,0,0,40.82267463,74.90602126,32.4081543,2,0.356187261,0.3559566,1.868107552,22,2,3,0,FALSE,3.001472377,FALSE,FALSE,TRUE
3/22/2023 23:00,1,0,0,0,17.8031004,61.30741047,34.16139524,2,0.512422547,0.134674655,2.403573008,23,2,3,0,FALSE,3.324279639,FALSE,FALSE,TRUE
3/23/2023 0:00,1,0,0,0,33.614804,55.22032756,96.64919007,1,0.523371606,0.402136987,3.228839742,0,3,3,0,FALSE,4.681785914,FALSE,FALSE,TRUE
3/23/2023 1:00,1,0,0,0,42.51407654,44.92051462,82.6252915,2,0.709702265,0.357188149,3.853157648,1,3,3,0,FALSE,5.242614503,FALSE,FALSE,TRUE
3/23/2023 2:00,1,0,0,0,26.10496294,53.69100707,58.1450353,3,0.830400273,0.381009654,2.662349206,2,3,3,0,FALSE,4.495236237,FALSE,FALSE,TRUE
3/23/2023 3:00,1,0,0,0,21.97365117,67.72727166,9.1092845,2,0.648376713,0.03289202,1.412760725,3,3,3,0,FALSE,2.264844565,FALSE,FALSE,TRUE
3/23/2023 4:00,1,0,0,0,23.02988401,40.33322591,44.27971964,3,0.706733292,0.917832234,1.556100537,4,3,3,0,FALSE,3.408654094,FALSE,FALSE,TRUE
3/23/2023 5:00,1,0,0,0,19.17047661,75.16590672,42.64532273,1,0.17978165,0.318462415,1.611775365,5,3,3,0,FALSE,2.386978723,FALSE,FALSE,TRUE
3/23/2023 6:00,1,0,0,0,38.15007129,46.26472514,50.10913307,1,0.726714893,0.000465705,1.977571323,6,3,3,0,FALSE,2.848040223,FALSE,FALSE,TRUE
3/23/2023 7:00,1,0,0,0,-0.935799177,74.51270935,35.28801006,1,0.060136974,1.273214583,2.946166311,7,3,3,0,FALSE,4.142302807,FALSE,FALSE,TRUE
3/23/2023 8:00,1,0,0,0,16.54793753,62.63808478,82.24312774,1,0.656775316,0.935141474,2.851059654,8,3,3,0,FALSE,4.766922198,FALSE,FALSE,TRUE
3/23/2023 9:00,1,0,0,0,-7.230281121,86.45038328,51.03599833,3,0.862489101,1.03208651,3.184283022,9,3,3,0,FALSE,4.784817942,FALSE,FALSE,TRUE
3/23/2023 10:00,1,0,0,0,37.43472371,66.31048594,90.87579778,3,0.789548782,0.489730225,4.400226731,10,3,3,0,FALSE,6.527188572,FALSE,FALSE,TRUE
3/23/2023 11:00,1,0,0,0,7.956905945,96.59488029,94.34306153,1,0.510462079,0.428238961,2.039083964,11,3,3,0,FALSE,3.148805309,FALSE,FALSE,TRUE
3/23/2023 12:00,1,0,0,0,16.11705052,59.56373181,43.26761581,3,0.83437414,0.396700611,1.206035271,12,3,3,0,FALSE,2.635360334,FALSE,FALSE,TRUE
3/23/2023 13:00,1,0,0,0,24.57820543,72.58227302,25.03741775,3,0.677109315,0.42700038,1.453476589,13,3,3,0,FALSE,2.770839444,FALSE,FALSE,TRUE
3/23/2023 14:00,1,0,0,0,-1.795525186,83.92260997,79.23562332,2,0.792611292,0.432051337,3.04673392,14,3,3,0,FALSE,4.059111671,FALSE,FALSE,TRUE
3/23/2023 15:00,1,0,0,0,30.36098776,53.11982983,87.9586907,1,0.305524518,0.156734757,3.06531785,15,3,3,0,FALSE,4.215393501,FALSE,FALSE,TRUE
3/23/2023 16:00,1,0,0,0,17.8874287,40.99076205,15.52601878,3,0.918237045,0.406939753,2.014358752,16,3,3,0,FALSE,4.007248392,FALSE,FALSE,TRUE
3/23/2023 17:00,1,0,0,0,-4.609473764,87.1103033,53.66418284,3,0.249457391,0.434541346,2.920622067,17,3,3,0,FALSE,3.76582055,FALSE,FALSE,TRUE
3/23/2023 18:00,1,0,0,0,-0.247233097,57.59204648,1.382204343,2,0.689062207,0.06818166,1.388691482,18,3,3,0,FALSE,1.991592701,FALSE,FALSE,TRUE
3/23/2023 19:00,1,0,0,0,22.255057,49.57928685,25.76620022,2,0.030907858,0.527112576,0.860858096,19,3,3,0,FALSE,1.757260753,FALSE,FALSE,TRUE
3/23/2023 20:00,1,0,0,0,14.03314839,75.55512149,85.33036555,3,0.762587139,0.31117181,2.093389875,20,3,3,0,FALSE,3.302068724,FALSE,FALSE,TRUE
3/23/2023 21:00,1,0,0,0,38.36516909,62.38037701,60.05774142,2,0.231965253,0.521390136,2.601148105,21,3,3,0,FALSE,3.683421328,FALSE,FALSE,TRUE
3/23/2023 22:00,1,0,0,0,25.92152283,55.93086844,46.47593984,3,0.997001066,0.273571955,2.982908101,22,3,3,0,FALSE,4.668845629,FALSE,FALSE,TRUE
3/23/2023 23:00,1,0,0,0,22.34578858,82.41991512,39.33150223,3,0.552635655,0.533525166,1.910622167,23,3,3,0,FALSE,3.327623603,FALSE,FALSE,TRUE
3/24/2023 0:00,1,0,0,0,28.92728984,98.06790883,6.478588969,1,0.465713572,0.972965665,3.634459924,0,4,3,0,FALSE,6.037049104,FALSE,FALSE,TRUE
3/24/2023 1:00,1,0,0,0,18.21057586,71.61298595,51.81517292,1,0.166890082,0.938380787,1.175758165,1,4,3,0,FALSE,2.550673264,FALSE,FALSE,TRUE
3/24/2023 2:00,1,0,0,0,16.52617048,86.5804138,92.06991844,1,0.118483523,0.079113289,3.315825049,2,4,3,0,FALSE,3.753007592,FALSE,FALSE,TRUE
3/24/2023 3:00,1,0,0,0,41.91246867,90.49976165,64.49525425,1,0.185666998,0.297885455,3.765646068,3,4,3,0,FALSE,5.239686312,FALSE,FALSE,TRUE
3/24/2023 4:00,1,0,0,0,37.86089615,69.04355715,36.52897931,2,0.480246249,0.58733559,3.172646481,4,4,3,0,FALSE,4.49784171,FALSE,FALSE,TRUE
3/24/2023 5:00,1,0,0,0,1.114775256,70.36381825,71.67549341,2,0.138106478,0.542032976,5.084827773,5,4,3,0,FALSE,5.643628114,FALSE,FALSE,TRUE
3/24/2023 6:00,1,0,0,0,2.390080274,83.08602663,60.09114435,2,0.319644044,0.967050002,3.260005283,6,4,3,0,FALSE,4.771969497,FALSE,FALSE,TRUE
3/24/2023 7:00,1,0,0,0,5.492359869,95.50886006,38.85311246,3,0.46256424,0.915667182,2.928606136,7,4,3,0,FALSE,4.303435958,FALSE,FALSE,TRUE
3/24/2023 8:00,1,0,0,0,29.2448126,88.99671993,22.58767877,3,0.8935393,0.021916595,2.259767969,8,4,3,0,FALSE,3.561733903,FALSE,FALSE,TRUE
3/24/2023 9:00,1,0,0,0,39.73024123,86.93138737,36.61302765,3,0.097038476,0.483566302,4.519720105,9,4,3,0,FALSE,6.103978202,FALSE,FALSE,TRUE
3/24/2023 10:00,1,0,0,0,-1.606913148,86.53469461,59.40608819,3,0.408177085,0.409117064,3.318165492,10,4,3,0,FALSE,4.157289198,FALSE,FALSE,TRUE
3/24/2023 11:00,1,0,0,0,42.7470547,68.2133927,62.60183081,1,0.494223876,0.745300919,4.555582406,11,4,3,0,FALSE,6.512749068,FALSE,FALSE,TRUE
3/24/2023 12:00,1,0,0,0,8.532044459,91.64032994,43.97574984,2,0.512317755,0.154810623,3.747427746,12,4,3,0,FALSE,4.620096811,FALSE,FALSE,TRUE
3/24/2023 13:00,1,0,0,0,9.54638833,61.4833821,48.77792843,2,0.677274646,0.368967041,1.776873993,13,4,3,0,FALSE,2.87975657,FALSE,FALSE,TRUE
3/24/2023 14:00,1,0,0,0,19.19838374,76.46969657,99.68018875,2,0.356433693,0.360033396,0.994317423,14,4,3,0,FALSE,1.857532936,FALSE,FALSE,TRUE
3/24/2023 15:00,1,0,0,0,-3.072934966,48.22685476,73.52244248,1,0.012060655,0.464936927,2.683585042,15,4,3,0,FALSE,3.37076753,FALSE,FALSE,TRUE
3/24/2023 16:00,1,0,0,0,39.08407942,79.00294937,36.21479796,1,0.369597603,0.442690053,1.465834418,16,4,3,0,FALSE,2.43676659,FALSE,FALSE,TRUE
3/24/2023 17:00,1,0,0,0,-7.010618513,85.002725,56.15330579,3,0.145532026,0.234775886,3.913219665,17,4,3,0,FALSE,4.523422377,FALSE,FALSE,TRUE
3/24/2023 18:00,1,0,0,0,-7.639683424,64.64624665,91.26141332,1,0.236907882,0.282949138,3.541154544,18,4,3,0,FALSE,4.33886455,FALSE,FALSE,TRUE
3/24/2023 19:00,1,0,0,0,41.49620921,70.75182981,39.20693099,3,0.022818838,0.362002069,1.791205312,19,4,3,0,FALSE,2.577354537,FALSE,FALSE,TRUE
3/24/2023 20:00,1,0,0,0,12.49509436,40.96672187,61.70204436,3,0.719303481,0.048281875,2.369462544,20,4,3,0,FALSE,3.542171748,FALSE,FALSE,TRUE
3/24/2023 21:00,1,0,0,0,4.640325101,94.25596591,10.71239324,3,0.12987181,0.018743821,1.742038844,21,4,3,0,FALSE,2.201510525,FALSE,FALSE,TRUE
3/24/2023 22:00,1,0,0,0,6.090464142,88.8655564,67.73205353,2,0.820407441,0.334048472,3.12252131,22,4,3,0,FALSE,4.788360466,FALSE,FALSE,TRUE
3/24/2023 23:00,1,0,0,0,17.17377589,84.02198769,51.04745833,1,0.705234283,0.506342975,1.074790811,23,4,3,0,FALSE,2.312710872,FALSE,FALSE,TRUE
3/25/2023 0:00,1,0,0,0,37.63326632,44.07328249,62.93428497,3,0.26046498,0.205839726,2.427886688,0,5,3,1,FALSE,3.444146897,FALSE,FALSE,TRUE
3/25/2023 1:00,1,0,0,0,30.09267212,53.10983073,5.363705957,1,0.583657382,0.660210586,1.40446431,1,5,3,1,FALSE,2.944957934,FALSE,FALSE,TRUE
3/25/2023 2:00,1,0,0,0,0.834531468,99.34452249,9.693520091,3,0.62064527,0.594854886,1.811898632,2,5,3,1,FALSE,3.244044892,FALSE,FALSE,TRUE
3/25/2023 3:00,1,0,0,0,9.451083222,67.56108805,45.10366502,3,0.470103145,0.154076061,2.530926205,3,5,3,1,FALSE,3.25634935,FALSE,FALSE,TRUE
3/25/2023 4:00,1,0,0,0,13.63731554,92.63575384,23.49439473,3,0.527084125,0.134388373,1.517841191,4,5,3,1,FALSE,2.568655382,FALSE,FALSE,TRUE
3/25/2023 5:00,1,0,0,0,42.44336389,80.6725525,66.56534431,2,0.140585298,0.527312909,4.24869572,5,5,3,1,FALSE,6.119768442,FALSE,FALSE,TRUE
3/25/2023 6:00,1,0,0,0,31.72833531,88.60749404,20.6693851,2,0.883779392,0.232384427,2.571856244,6,5,3,1,FALSE,4.304505921,FALSE,FALSE,TRUE
3/25/2023 7:00,1,0,0,0,16.99372442,76.59103172,18.31032992,1,0.667606538,0.561844427,3.461444881,7,5,3,1,FALSE,5.286107628,FALSE,FALSE,TRUE
3/25/2023 8:00,1,0,0,0,4.622054585,51.46149285,71.3028395,2,0.597513303,0.949908294,2.736234508,8,5,3,1,FALSE,4.376081925,FALSE,FALSE,TRUE
3/25/2023 9:00,1,0,0,0,-0.036494521,70.85429849,8.526004115,3,0.959310458,0.029054481,4.929429312,9,5,3,1,FALSE,5.508263938,FALSE,FALSE,TRUE
3/25/2023 10:00,1,0,0,0,0.729562243,90.45155085,16.98694765,3,0.982357246,0.951988208,4.838057516,10,5,3,1,FALSE,6.361570971,FALSE,FALSE,TRUE
3/25/2023 11:00,1,0,0,0,8.987112678,94.61155191,11.67593158,1,0.214258011,0.587376773,2.200500556,11,5,3,1,FALSE,3.194709004,FALSE,FALSE,TRUE
3/25/2023 12:00,1,0,0,0,18.90884535,82.40192838,37.52116435,1,0.499008171,0.66641431,2.973622202,12,5,3,1,FALSE,3.853053127,FALSE,FALSE,TRUE
3/25/2023 13:00,1,0,0,0,0.698316918,80.29015667,9.380631834,3,0.363496214,0.816159581,2.907313104,13,5,3,1,FALSE,4.435215586,FALSE,FALSE,TRUE
3/25/2023 14:00,1,0,0,0,29.48730791,77.7589997,62.32571194,3,0.91617379,0.090313833,2.67650517,14,5,3,1,FALSE,4.395611893,FALSE,FALSE,TRUE
3/25/2023 15:00,1,0,0,0,39.7118046,74.01837851,93.59862812,2,0.261015849,0.335412009,2.289494366,15,5,3,1,FALSE,3.415355173,FALSE,FALSE,TRUE
3/25/2023 16:00,1,0,0,0,18.89471823,93.40294114,29.2903429,1,0.598431368,0.012648864,1.5790567,16,5,3,1,FALSE,2.098603744,FALSE,FALSE,TRUE
3/25/2023 17:00,1,0,0,0,10.63335999,86.13966681,3.720578987,2,0.848774158,0.017174332,1.125004645,17,5,3,1,FALSE,2.033916497,FALSE,FALSE,TRUE
3/25/2023 18:00,1,0,0,0,27.64707342,83.07594482,64.00393325,1,0.654998333,0.283934541,2.573202073,18,5,3,1,FALSE,3.8670084,FALSE,FALSE,TRUE
3/25/2023 19:00,1,0,0,0,27.21829387,64.61595878,33.36970772,2,0.277095915,0.351937422,1.910705409,19,5,3,1,FALSE,2.949159545,FALSE,FALSE,TRUE
3/25/2023 20:00,1,0,0,0,33.62442685,67.71380421,52.91335039,1,0.110559919,0.153505935,2.8650443,20,5,3,1,FALSE,3.741258735,FALSE,FALSE,TRUE
3/25/2023 21:00,1,0,0,0,39.58783604,66.12557774,8.362087755,1,0.028321965,0.34455561,2.2482863,21,5,3,1,FALSE,2.949813996,FALSE,FALSE,TRUE
3/25/2023 22:00,1,0,0,0,9.438817286,99.90954815,37.5186704,2,0.290127345,0.254927813,2.858651189,22,5,3,1,FALSE,3.504405646,FALSE,FALSE,TRUE
3/25/2023 23:00,1,0,0,0,-1.366861744,95.29823485,85.90905946,2,0.750792768,0.016409651,3.592431483,23,5,3,1,FALSE,4.693273675,FALSE,FALSE,TRUE
3/26/2023 0:00,1,0,0,0,38.1866963,46.37742339,29.88148267,2,0.103194903,0.886014909,1.864899483,0,6,3,1,FALSE,3.456555191,FALSE,FALSE,TRUE
3/26/2023 1:00,1,0,0,0,1.355970295,68.26904368,65.70372986,1,0.155902712,0.275688978,3.300358139,1,6,3,1,FALSE,3.429458931,FALSE,FALSE,TRUE
3/26/2023 2:00,1,0,0,0,10.06330037,55.98375522,73.9768963,3,0.16876848,0.167807611,3.626381596,2,6,3,1,FALSE,4.315967031,FALSE,FALSE,TRUE
3/26/2023 3:00,1,0,0,0,13.50479374,57.96784772,28.67426317,1,0.512236671,1.053256777,1.513202407,3,6,3,1,FALSE,3.293265906,FALSE,FALSE,TRUE
3/26/2023 4:00,1,0,0,0,35.84818136,40.94144928,75.9817042,2,0.042837613,0.151179051,4.181070881,4,6,3,1,FALSE,5.558842796,FALSE,FALSE,TRUE
3/26/2023 5:00,1,0,0,0,21.79910682,47.93089875,52.62790855,3,0.632405123,1.137988812,3.825358818,5,6,3,1,FALSE,6.041783611,FALSE,FALSE,TRUE
3/26/2023 6:00,1,0,0,0,22.48966321,75.32419988,33.32794222,1,0.289677044,0.620570848,3.983592415,6,6,3,1,FALSE,5.457272462,FALSE,FALSE,TRUE
3/26/2023 7:00,1,0,0,0,31.29555978,79.53349689,22.44406736,2,0.788090238,0.608411194,3.332232261,7,6,3,1,FALSE,5.404770025,FALSE,FALSE,TRUE
3/26/2023 8:00,1,0,0,0,42.90788364,97.26468787,26.07999145,3,0.716111781,1.102581072,5.32535573,8,6,3,1,FALSE,7.944579734,FALSE,FALSE,TRUE
3/26/2023 9:00,1,0,0,0,41.18461032,89.51896664,27.96247614,1,0.570031559,0.358137856,3.573627319,9,6,3,1,FALSE,4.985879615,FALSE,FALSE,TRUE
3/26/2023 10:00,1,0,0,0,-1.337257531,55.04683598,36.50781966,2,0.572478068,0.246101361,1.813172213,10,6,3,1,FALSE,2.591867298,FALSE,FALSE,TRUE
3/26/2023 11:00,1,0,0,0,42.21202601,71.97333015,81.37614504,3,0.885108102,0.238991537,2.877086032,11,6,3,1,FALSE,4.671339812,FALSE,FALSE,TRUE
3/26/2023 12:00,1,0,0,0,28.94274175,51.77761624,72.93235265,1,0.67830163,0.197205883,1.786649572,12,6,3,1,FALSE,3.236103479,FALSE,FALSE,TRUE
